timestamp;rawx;rawy;filteredx;filteredy;currentLineNumber
2021-02-22-10-22-13-915;1426;251;1378.07;254;1
2021-02-22-10-22-13-932;1432;252;1380.97;254;1
2021-02-22-10-22-13-949;1441;252;1383.84;254;1
2021-02-22-10-22-13-965;1446;252;1386.7;254;1
2021-02-22-10-22-13-982;1449;252;1389.55;254;1
2021-02-22-10-22-13-999;1450;252;1392.41;254;1
2021-02-22-10-22-14-016;1450;252;1395.27;254;1
2021-02-22-10-22-14-032;1450;252;1398.11;254;1
2021-02-22-10-22-14-049;1452;252;1400.92;254;1
2021-02-22-10-22-14-065;1456;251;1403.71;254;1
2021-02-22-10-22-14-082;1461;251;1406.47;254;1
2021-02-22-10-22-14-099;1463;251;1409.23;254;1
2021-02-22-10-22-14-115;1464;250;1411.96;254;1
2021-02-22-10-22-14-132;1465;250;1414.69;254;1
2021-02-22-10-22-14-149;1465;250;1417.38;254;1
2021-02-22-10-22-14-166;1468;251;1420.05;254;1
2021-02-22-10-22-14-182;1471;251;1422.68;254;1
2021-02-22-10-22-14-199;1476;251;1425.3;254;1
2021-02-22-10-22-14-216;1481;251;1427.9;254;1
2021-02-22-10-22-14-233;1486;251;1430.49;254;1
2021-02-22-10-22-14-249;1490;251;1433.1;254;1
2021-02-22-10-22-14-266;1493;251;1435.73;254;1
2021-02-22-10-22-14-282;1494;250;1438.36;254;1
2021-02-22-10-22-14-299;1495;250;1441.01;254;1
2021-02-22-10-22-14-316;1495;250;1443.65;254;1
2021-02-22-10-22-14-332;1495;250;1446.29;254;1
2021-02-22-10-22-14-349;1495;250;1448.89;254;1
2021-02-22-10-22-14-366;1496;250;1451.47;254;1
2021-02-22-10-22-14-383;1497;250;1454.01;254;1
2021-02-22-10-22-14-399;1497;250;1456.51;254;1
2021-02-22-10-22-14-416;1497;250;1458.95;254;1
2021-02-22-10-22-14-433;1497;250;1461.35;254;1
2021-02-22-10-22-14-449;1497;250;1463.68;254;1
2021-02-22-10-22-14-466;1499;251;1465.95;254;1
2021-02-22-10-22-14-483;1500;251;1468.16;254;1
2021-02-22-10-22-14-499;1501;250;1470.31;254;1
2021-02-22-10-22-14-516;1502;250;1472.39;254;1
2021-02-22-10-22-14-532;1502;250;1474.42;254;1
2021-02-22-10-22-14-549;1502;250;1476.38;254;1
2021-02-22-10-22-14-566;1502;250;1478.28;254;1
2021-02-22-10-22-14-582;1503;250;1480.11;254;1
2021-02-22-10-22-14-599;1503;250;1481.87;254;1
2021-02-22-10-22-14-616;1504;250;1483.57;254;1
2021-02-22-10-22-14-632;1505;250;1485.2;254;1
2021-02-22-10-22-14-649;1505;250;1486.77;254;1
2021-02-22-10-22-14-666;1506;251;1488.27;254;1
2021-02-22-10-22-14-682;1506;251;1489.72;254;1
2021-02-22-10-22-14-699;1508;251;1491.1;254;1
2021-02-22-10-22-14-716;1508;251;1492.44;254;1
2021-02-22-10-22-14-733;1508;251;1493.71;254;1
2021-02-22-10-22-14-749;1508;251;1494.94;254;1
2021-02-22-10-22-14-766;1509;251;1496.11;254;1
2021-02-22-10-22-14-782;1509;252;1497.23;254;1
2021-02-22-10-22-14-799;1510;252;1498.3;254;1
2021-02-22-10-22-14-816;1512;253;1499.33;254;1
2021-02-22-10-22-14-832;1514;254;1500.31;254;1
2021-02-22-10-22-14-849;1515;254;1501.27;254;1
2021-02-22-10-22-14-866;1516;254;1502.2;254;1
2021-02-22-10-22-14-883;1517;254;1503.11;254;1
2021-02-22-10-22-14-899;1518;255;1503.99;254;1
2021-02-22-10-22-14-916;1520;255;1504.86;254;1
2021-02-22-10-22-14-933;1523;255;1505.72;254;1
2021-02-22-10-22-14-949;1525;255;1506.57;254;1
2021-02-22-10-22-14-967;1527;255;1507.43;254;1
2021-02-22-10-22-14-983;1528;254;1508.3;254;1
2021-02-22-10-22-14-999;1529;254;1509.17;254;1
2021-02-22-10-22-15-016;1532;254;1510.06;254;1
2021-02-22-10-22-15-032;1534;255;1510.96;254;1
2021-02-22-10-22-15-053;1535;255;1511.89;254;1
2021-02-22-10-22-15-069;1536;255;1512.83;254;1
2021-02-22-10-22-15-086;1536;255;1513.79;254;1
2021-02-22-10-22-15-104;1537;255;1514.76;254;1
2021-02-22-10-22-15-120;1539;255;1515.74;254;1
2021-02-22-10-22-15-137;1542;255;1516.74;254;1
2021-02-22-10-22-15-153;1545;255;1517.76;254;1
2021-02-22-10-22-15-170;1545;255;1518.81;254;1
2021-02-22-10-22-15-186;1545;255;1519.87;254;1
2021-02-22-10-22-15-203;1545;255;1520.96;254;1
2021-02-22-10-22-15-219;1546;255;1522.05;254;1
2021-02-22-10-22-15-236;1548;255;1523.15;254;1
2021-02-22-10-22-15-253;1555;255;1524.27;254;1
2021-02-22-10-22-15-269;1560;255;1525.42;254;1
2021-02-22-10-22-15-286;1563;255;1526.62;254;1
2021-02-22-10-22-15-303;1563;255;1527.87;254;1
2021-02-22-10-22-15-320;1564;255;1529.16;254;1
2021-02-22-10-22-15-337;1564;255;1530.49;254;1
2021-02-22-10-22-15-353;1564;255;1531.85;254;1
2021-02-22-10-22-15-369;1564;255;1533.23;254;1
2021-02-22-10-22-15-386;1564;255;1534.62;254;1
2021-02-22-10-22-15-403;1564;255;1536.02;254;1
2021-02-22-10-22-15-420;1565;255;1537.41;254;1
2021-02-22-10-22-15-437;1565;255;1538.8;254;1
2021-02-22-10-22-15-453;1565;255;1540.18;254;1
2021-02-22-10-22-15-469;1565;255;1541.54;254;1
2021-02-22-10-22-15-486;1565;255;1542.89;254;1
2021-02-22-10-22-15-503;1565;255;1544.2;254;1
2021-02-22-10-22-15-520;1566;255;1545.5;254;1
2021-02-22-10-22-15-537;1566;255;1546.76;254;1
2021-02-22-10-22-15-553;1566;255;1547.99;254;1
2021-02-22-10-22-15-571;1567;255;1549.19;254;1
2021-02-22-10-22-15-587;1568;254;1550.37;254;1
2021-02-22-10-22-15-603;1568;254;1551.51;254;1
2021-02-22-10-22-15-620;1568;254;1552.62;254;1
2021-02-22-10-22-15-636;1569;254;1553.69;254;1
2021-02-22-10-22-15-653;1569;254;1554.74;254;1
2021-02-22-10-22-15-670;1570;254;1555.75;254;1
2021-02-22-10-22-15-686;1570;254;1556.74;254;1
2021-02-22-10-22-15-704;1571;254;1557.69;254;1
2021-02-22-10-22-15-720;1572;254;1558.62;254;1
2021-02-22-10-22-15-737;1573;254;1559.52;254;1
2021-02-22-10-22-15-753;1573;254;1560.39;254;1
2021-02-22-10-22-15-770;1573;254;1561.25;254;1
2021-02-22-10-22-15-786;1573;254;1562.07;254;1
2021-02-22-10-22-15-803;1573;254;1562.87;254;1
2021-02-22-10-22-15-820;1573;254;1563.64;254;1
2021-02-22-10-22-15-837;1574;254;1564.38;254;1
2021-02-22-10-22-15-854;1574;255;1565.1;254;1
2021-02-22-10-22-15-870;1574;255;1565.79;254;1
2021-02-22-10-22-15-887;1574;255;1566.45;254;1
2021-02-22-10-22-15-903;1575;255;1567.09;254;1
2021-02-22-10-22-15-920;1575;255;1567.7;254;1
2021-02-22-10-22-15-937;1576;255;1568.29;254;1
2021-02-22-10-22-15-954;1577;255;1568.86;254;1
2021-02-22-10-22-15-970;1580;256;1569.42;254;1
2021-02-22-10-22-15-987;1582;256;1569.97;254;1
2021-02-22-10-22-16-004;1583;256;1570.52;254;1
2021-02-22-10-22-16-020;1584;256;1571.08;254;1
2021-02-22-10-22-16-037;1585;256;1571.65;254;1
2021-02-22-10-22-16-053;1587;256;1572.22;254;1
2021-02-22-10-22-16-070;1589;256;1572.81;254;1
2021-02-22-10-22-16-087;1589;256;1573.42;254;1
2021-02-22-10-22-16-104;1589;256;1574.04;254;1
2021-02-22-10-22-16-117;1590;256;1574.67;254;1
2021-02-22-10-22-16-135;1590;256;1575.31;254;1
2021-02-22-10-22-16-150;1592;256;1575.96;254;1
2021-02-22-10-22-16-167;1593;256;1576.62;254;1
2021-02-22-10-22-16-184;1594;256;1577.3;254;1
2021-02-22-10-22-16-200;1594;256;1577.98;254;1
2021-02-22-10-22-16-217;1594;256;1578.68;254;1
2021-02-22-10-22-16-234;1594;256;1579.38;254;1
2021-02-22-10-22-16-250;1594;256;1580.08;254;1
2021-02-22-10-22-16-267;1595;256;1580.78;254;1
2021-02-22-10-22-16-284;1597;256;1581.49;254;1
2021-02-22-10-22-16-300;1597;256;1582.19;254;1
2021-02-22-10-22-16-317;1597;256;1582.9;254;1
2021-02-22-10-22-16-334;1597;256;1583.6;254;1
2021-02-22-10-22-16-350;1598;256;1584.3;254;1
2021-02-22-10-22-16-368;1598;256;1585;254;1
2021-02-22-10-22-16-384;1599;256;1585.69;254;1
2021-02-22-10-22-16-400;1599;256;1586.38;254;1
2021-02-22-10-22-16-417;1599;256;1587.06;254;1
2021-02-22-10-22-16-434;1599;256;1587.73;254;1
2021-02-22-10-22-16-450;1600;256;1588.4;254;1
2021-02-22-10-22-16-467;1600;256;1589.05;254;1
2021-02-22-10-22-16-484;1601;256;1589.69;254;1
2021-02-22-10-22-16-500;1601;256;1590.32;254;1
2021-02-22-10-22-16-518;1601;256;1590.95;254;1
2021-02-22-10-22-16-534;1601;256;1591.56;254;1
2021-02-22-10-22-16-551;1601;256;1592.15;254;1
2021-02-22-10-22-16-567;1601;256;1592.73;254;1
2021-02-22-10-22-16-584;1601;256;1593.3;254;1
2021-02-22-10-22-16-601;1601;256;1593.84;254;1
2021-02-22-10-22-16-617;1601;256;1594.37;254;1
2021-02-22-10-22-16-634;1601;256;1594.88;254;1
2021-02-22-10-22-16-650;1601;256;1595.37;254;1
2021-02-22-10-22-16-667;1601;256;1595.84;254;1
2021-02-22-10-22-16-684;1601;256;1596.29;254;1
2021-02-22-10-22-16-701;1601;257;1596.72;254;1
2021-02-22-10-22-16-717;1601;257;1597.13;254;1
2021-02-22-10-22-16-734;1600;257;1597.52;254;1
2021-02-22-10-22-16-751;1600;257;1597.88;254;1
2021-02-22-10-22-16-767;1599;257;1598.22;254;1
2021-02-22-10-22-16-784;1599;257;1598.53;254;1
2021-02-22-10-22-16-801;1599;257;1598.82;254;1
2021-02-22-10-22-16-818;1599;257;1599.07;254;1
2021-02-22-10-22-16-834;1599;257;1599.31;254;1
2021-02-22-10-22-16-851;1599;257;1599.52;254;1
2021-02-22-10-22-16-867;1599;257;1599.71;254;1
2021-02-22-10-22-16-884;1599;257;1599.88;254;1
2021-02-22-10-22-16-901;1599;257;1600.03;254;1
2021-02-22-10-22-16-917;1599;257;1600.16;254;1
2021-02-22-10-22-16-934;1599;257;1600.27;254;1
2021-02-22-10-22-16-951;1599;257;1600.37;254;1
2021-02-22-10-22-16-967;1599;257;1600.45;254;1
2021-02-22-10-22-16-985;1599;257;1600.51;254;1
2021-02-22-10-22-17-001;1599;257;1600.57;254;1
2021-02-22-10-22-17-017;1599;257;1600.61;254;1
2021-02-22-10-22-17-034;1599;257;1600.64;254;1
2021-02-22-10-22-17-051;1599;257;1600.66;254;1
2021-02-22-10-22-17-068;1599;257;1600.67;254;1
2021-02-22-10-22-17-084;1599;257;1600.67;254;1
2021-02-22-10-22-17-101;1599;257;1600.67;254;1
2021-02-22-10-22-17-121;1599;257;1600.66;254;1
2021-02-22-10-22-17-138;1599;257;1600.64;254;1
2021-02-22-10-22-17-154;1599;257;1600.61;254;1
2021-02-22-10-22-17-171;1599;257;1600.58;254;1
2021-02-22-10-22-17-187;1599;257;1600.55;254;1
2021-02-22-10-22-17-204;1599;257;1600.51;254;1
2021-02-22-10-22-17-221;1599;257;1600.47;254;1
2021-02-22-10-22-17-238;1599;257;1600.42;254;1
2021-02-22-10-22-17-254;1598;256;1600.38;254;1
2021-02-22-10-22-17-271;1598;254;1600.32;254;1
2021-02-22-10-22-17-288;1597;250;1600.26;254;1
2021-02-22-10-22-17-305;1596;242;1600.19;254;1
2021-02-22-10-22-17-321;1595;234;1600.11;254;1
2021-02-22-10-22-17-338;1594;223;1600.02;254;1
2021-02-22-10-22-17-355;1594;215;1599.9;254;1
2021-02-22-10-22-17-371;1595;209;1599.77;254;1
2021-02-22-10-22-17-388;1596;203;1599.63;254;1
2021-02-22-10-22-17-405;1596;199;1599.49;254;1
2021-02-22-10-22-17-422;1596;195;1599.34;254;1
2021-02-22-10-22-17-438;1595;191;1599.19;254;1
2021-02-22-10-22-17-455;1595;185;1599.04;254;1
2021-02-22-10-22-17-471;1595;179;1598.88;254;1
2021-02-22-10-22-17-488;1595;174;1598.72;254;1
2021-02-22-10-22-17-505;1595;169;1598.56;254;1
2021-02-22-10-22-17-521;1594;164;1598.39;254;1
2021-02-22-10-22-17-538;1594;160;1598.23;254;1
2021-02-22-10-22-17-555;1594;159;1598.05;254;1
2021-02-22-10-22-17-571;1594;159;1597.88;254;1
2021-02-22-10-22-17-588;1594;158;1597.71;254;1
2021-02-22-10-22-17-605;1594;154;1597.53;254;1
2021-02-22-10-22-17-622;1594;149;1597.35;254;1
2021-02-22-10-22-17-639;1594;143;1597.18;254;1
2021-02-22-10-22-17-655;1594;138;1597.01;254;1
2021-02-22-10-22-17-671;1594;137;1596.84;254;1
2021-02-22-10-22-17-688;1594;136;1596.67;254;1
2021-02-22-10-22-17-705;1594;136;1596.5;254;1
2021-02-22-10-22-17-722;1594;135;1596.34;254;1
2021-02-22-10-22-17-738;1594;133;1596.19;254;1
2021-02-22-10-22-17-755;1594;129;1596.04;254;1
2021-02-22-10-22-17-771;1594;125;1595.89;254;1
2021-02-22-10-22-17-788;1594;124;1595.75;254;1
2021-02-22-10-22-17-805;1594;122;1595.61;254;1
2021-02-22-10-22-17-822;1595;121;1595.48;254;1
2021-02-22-10-22-17-838;1595;119;1595.36;254;1
2021-02-22-10-22-17-855;1596;119;1595.25;254;1
2021-02-22-10-22-17-872;1596;117;1595.15;254;1
2021-02-22-10-22-17-889;1596;116;1595.07;254;1
2021-02-22-10-22-17-905;1596;115;1595;254;1
2021-02-22-10-22-17-922;1596;114;1594.93;254;1
2021-02-22-10-22-17-938;1596;113;1594.88;254;1
2021-02-22-10-22-17-955;1597;110;1594.84;254;1
2021-02-22-10-22-17-972;1597;108;1594.82;254;1
2021-02-22-10-22-17-989;1598;105;1594.8;254;1
2021-02-22-10-22-18-005;1598;101;1594.8;254;1
2021-02-22-10-22-18-022;1598;99;1594.82;254;1
2021-02-22-10-22-18-038;1598;98;1594.85;254;1
2021-02-22-10-22-18-055;1598;97;1594.89;254;1
2021-02-22-10-22-18-072;1598;95;1594.94;254;1
2021-02-22-10-22-18-089;1598;94;1595;254;1
2021-02-22-10-22-18-106;1598;93;1595.07;254;1
2021-02-22-10-22-18-122;1598;93;1595.14;254;1
2021-02-22-10-22-18-139;1598;93;1595.22;254;1
2021-02-22-10-22-18-155;1598;92;1595.31;254;1
2021-02-22-10-22-18-172;1598;92;1595.4;254;1
2021-02-22-10-22-18-185;1598;91;1595.49;254;1
2021-02-22-10-22-18-202;1598;90;1595.59;254;1
2021-02-22-10-22-18-219;1598;90;1595.69;254;1
2021-02-22-10-22-18-236;1598;90;1595.79;254;1
2021-02-22-10-22-18-252;1598;90;1595.89;254;1
2021-02-22-10-22-18-269;1598;90;1595.99;254;1
2021-02-22-10-22-18-286;1598;90;1596.09;254;1
2021-02-22-10-22-18-302;1598;90;1596.19;254;1
2021-02-22-10-22-18-319;1598;90;1596.29;254;1
2021-02-22-10-22-18-336;1598;90;1596.39;254;1
2021-02-22-10-22-18-352;1598;90;1596.48;254;1
2021-02-22-10-22-18-369;1598;90;1596.57;254;1
2021-02-22-10-22-18-386;1598;89;1596.67;254;1
2021-02-22-10-22-18-403;1598;89;1596.76;254;1
2021-02-22-10-22-18-419;1598;89;1596.84;254;1
2021-02-22-10-22-18-436;1598;89;1596.93;254;1
2021-02-22-10-22-18-452;1598;89;1597.01;254;1
2021-02-22-10-22-18-469;1598;89;1597.08;254;1
2021-02-22-10-22-18-485;1598;89;1597.16;254;1
2021-02-22-10-22-18-503;1598;89;1597.23;254;1
2021-02-22-10-22-18-519;1598;90;1597.3;254;1
2021-02-22-10-22-18-536;1597;91;1597.36;254;1
2021-02-22-10-22-18-552;1596;93;1597.42;254;1
2021-02-22-10-22-18-569;1594;96;1597.46;254;1
2021-02-22-10-22-18-586;1592;101;1597.49;254;1
2021-02-22-10-22-18-602;1588;111;1597.48;254;1
2021-02-22-10-22-18-619;1584;122;1597.43;254;1
2021-02-22-10-22-18-636;1580;136;1597.33;254;1
2021-02-22-10-22-18-652;1576;153;1597.15;254;1
2021-02-22-10-22-18-669;1572;171;1596.9;254;1
2021-02-22-10-22-18-686;1567;186;1596.55;254;1
2021-02-22-10-22-18-702;1563;205;1596.11;254;1
2021-02-22-10-22-18-720;1557;229;1595.55;254;1
2021-02-22-10-22-18-737;1553;250;1594.87;254;1
2021-02-22-10-22-18-753;1548;275;1594.06;254;1
2021-02-22-10-22-18-769;1544;293;1593.12;254;1
2021-02-22-10-22-18-786;1540;309;1592.05;254;1
2021-02-22-10-22-18-803;1536;325;1590.83;254;1
2021-02-22-10-22-18-819;1533;332;1589.48;254;1
2021-02-22-10-22-18-836;1533;334;1588.01;254;1
2021-02-22-10-22-18-853;1533;334;1586.42;254;1
2021-02-22-10-22-18-869;1533;334;1584.73;254;1
2021-02-22-10-22-18-886;1533;334;1582.97;254;1
2021-02-22-10-22-18-903;1533;334;1581.14;254;1
2021-02-22-10-22-18-919;1533;333;1579.26;254;1
2021-02-22-10-22-18-936;1533;333;1577.35;254;1
2021-02-22-10-22-18-952;1533;333;1575.42;254;1
2021-02-22-10-22-18-970;1533;333;1573.47;254;1
2021-02-22-10-22-18-986;1533;333;1571.52;254;1
2021-02-22-10-22-19-003;1532;332;1569.57;254;1
2021-02-22-10-22-19-020;1530;328;1567.63;254;1
2021-02-22-10-22-19-036;1524;323;1565.7;254;1
2021-02-22-10-22-19-053;1518;320;1563.76;254;1
2021-02-22-10-22-19-070;1510;317;1561.79;254;1
2021-02-22-10-22-19-087;1506;315;1559.77;254;1
2021-02-22-10-22-19-106;1502;313;1557.69;254;1
2021-02-22-10-22-19-123;1495;310;1555.55;254;1
2021-02-22-10-22-19-140;1486;305;1553.33;254;1
2021-02-22-10-22-19-156;1473;301;1551.01;254;1
2021-02-22-10-22-19-172;1461;297;1548.55;254;1
2021-02-22-10-22-19-190;1451;297;1545.92;254;1
2021-02-22-10-22-19-206;1445;297;1543.11;254;1
2021-02-22-10-22-19-223;1440;298;1540.12;254;1
2021-02-22-10-22-19-240;1434;298;1536.94;254;1
2021-02-22-10-22-19-256;1432;298;1533.6;254;1
2021-02-22-10-22-19-273;1432;298;1530.11;254;1
2021-02-22-10-22-19-289;1432;298;1526.5;254;1
2021-02-22-10-22-19-306;1432;298;1522.79;254;1
2021-02-22-10-22-19-322;1432;298;1519.02;254;1
2021-02-22-10-22-19-340;1432;298;1515.2;254.073;1
2021-02-22-10-22-19-356;1432;298;1511.36;254.357;1
2021-02-22-10-22-19-373;1432;298;1507.51;254.905;1
2021-02-22-10-22-19-391;1432;298;1503.68;255.688;1
2021-02-22-10-22-19-407;1432;298;1499.88;256.683;1
2021-02-22-10-22-19-423;1432;298;1496.13;257.864;1
2021-02-22-10-22-19-439;1432;298;1492.43;259.209;1
2021-02-22-10-22-19-456;1432;298;1488.8;260.696;1
2021-02-22-10-22-19-473;1432;298;1485.25;262.305;1
2021-02-22-10-22-19-490;1432;298;1481.79;264.019;1
2021-02-22-10-22-19-506;1432;298;1478.43;265.818;2
2021-02-22-10-22-19-523;1432;298;1475.16;267.688;2
2021-02-22-10-22-19-541;1432;298;1472.01;269.612;2
2021-02-22-10-22-19-556;1432;298;1468.96;271.577;2
2021-02-22-10-22-19-573;1432;298;1466.03;273.571;2
2021-02-22-10-22-19-590;1432;298;1463.22;275.581;2
2021-02-22-10-22-19-607;1432;298;1460.53;277.598;2
2021-02-22-10-22-19-623;1432;298;1457.96;279.61;2
2021-02-22-10-22-19-640;1432;298;1455.51;281.61;2
2021-02-22-10-22-19-656;1432;298;1453.18;283.589;2
2021-02-22-10-22-19-673;1432;298;1450.97;285.54;2
2021-02-22-10-22-19-689;1432;298;1448.89;287.458;2
2021-02-22-10-22-19-707;1432;298;1446.91;289.336;2
2021-02-22-10-22-19-723;1432;298;1445.06;291.17;2
2021-02-22-10-22-19-740;1432;298;1443.32;292.955;2
2021-02-22-10-22-19-756;1432;298;1441.69;294.687;2
2021-02-22-10-22-19-773;1432;298;1440.16;296.365;2
2021-02-22-10-22-19-790;1432;298;1438.74;297.985;3
2021-02-22-10-22-19-807;1432;298;1437.43;299.545;3
2021-02-22-10-22-19-823;1432;298;1436.21;301.044;3
2021-02-22-10-22-19-840;1432;298;1435.08;302.48;3
2021-02-22-10-22-19-857;1432;298;1434.05;303.853;3
2021-02-22-10-22-19-874;1432;298;1433.1;305.163;3
2021-02-22-10-22-19-890;1432;298;1432.24;306.409;3
2021-02-22-10-22-19-906;1432;298;1431.45;307.592;3
2021-02-22-10-22-19-923;1432;298;1430.74;308.712;3
2021-02-22-10-22-19-940;1432;298;1430.11;309.77;3
2021-02-22-10-22-19-957;1432;298;1429.54;310.768;3
2021-02-22-10-22-19-974;1432;298;1429.03;311.705;3
2021-02-22-10-22-19-990;1432;298;1428.59;312.583;3
2021-02-22-10-22-20-007;1432;298;1428.2;313.405;3
2021-02-22-10-22-20-024;1432;298;1427.86;314.17;3
2021-02-22-10-22-20-041;1432;298;1427.58;314.882;3
2021-02-22-10-22-20-057;1432;298;1427.34;315.542;3
2021-02-22-10-22-20-073;1432;298;1427.15;316.151;3
2021-02-22-10-22-20-090;1432;298;1426.99;316.713;3
2021-02-22-10-22-20-107;1432;298;1426.88;317.227;3
2021-02-22-10-22-20-124;1432;298;1426.79;317.698;3
2021-02-22-10-22-20-140;1432;298;1426.74;318.126;3
2021-02-22-10-22-20-157;1432;298;1426.72;318.513;3
2021-02-22-10-22-20-170;1432;298;1426.72;318.862;3
2021-02-22-10-22-20-187;1432;298;1426.75;319.175;3
2021-02-22-10-22-20-203;1432;298;1426.8;319.453;3
2021-02-22-10-22-20-220;1432;298;1426.87;319.699;3
2021-02-22-10-22-20-237;1432;298;1426.95;319.914;3
2021-02-22-10-22-20-254;1432;297;1427.05;320.1;3
2021-02-22-10-22-20-271;1432;295;1427.17;320.259;3
2021-02-22-10-22-20-287;1432;291;1427.29;320.394;3
2021-02-22-10-22-20-304;1432;285;1427.42;320.505;3
2021-02-22-10-22-20-320;1432;278;1427.57;320.594;3
2021-02-22-10-22-20-337;1432;271;1427.72;320.663;3
2021-02-22-10-22-20-354;1432;258;1427.87;320.713;3
2021-02-22-10-22-20-370;1432;252;1428.03;320.747;3
2021-02-22-10-22-20-387;1432;239;1428.19;320.764;3
2021-02-22-10-22-20-404;1432;225;1428.36;320.768;3
2021-02-22-10-22-20-420;1432;219;1428.53;320.759;3
2021-02-22-10-22-20-437;1432;214;1428.69;320.738;3
2021-02-22-10-22-20-454;1433;209;1428.86;320.706;3
2021-02-22-10-22-20-470;1433;199;1429.03;320.665;3
2021-02-22-10-22-20-487;1434;188;1429.2;320.616;3
2021-02-22-10-22-20-504;1434;178;1429.38;320.559;3
2021-02-22-10-22-20-520;1434;161;1429.56;320.496;3
2021-02-22-10-22-20-537;1432;144;1429.74;320.428;3
2021-02-22-10-22-20-554;1431;129;1429.92;320.355;3
2021-02-22-10-22-20-571;1430;120;1430.09;320.278;3
2021-02-22-10-22-20-587;1429;108;1430.24;320.197;3
2021-02-22-10-22-20-604;1427;95;1430.36;320.115;3
2021-02-22-10-22-20-621;1426;90;1430.47;320.03;3
2021-02-22-10-22-20-637;1425;85;1430.54;319.944;3
2021-02-22-10-22-20-657;1424;82;1430.58;319.857;3
2021-02-22-10-22-20-674;1423;80;1430.59;319.77;3
2021-02-22-10-22-20-690;1423;80;1430.56;319.683;3
2021-02-22-10-22-20-707;1423;80;1430.5;319.596;3
2021-02-22-10-22-20-724;1423;80;1430.42;319.51;3
2021-02-22-10-22-20-741;1423;79;1430.3;319.425;3
2021-02-22-10-22-20-757;1423;79;1430.17;319.342;3
2021-02-22-10-22-20-774;1423;79;1430.01;319.26;3
2021-02-22-10-22-20-790;1423;79;1429.84;319.18;3
2021-02-22-10-22-20-807;1423;79;1429.65;319.102;3
2021-02-22-10-22-20-824;1423;79;1429.45;319.027;3
2021-02-22-10-22-20-841;1423;79;1429.24;318.954;3
2021-02-22-10-22-20-857;1423;79;1429.02;318.883;3
2021-02-22-10-22-20-875;1423;79;1428.79;318.815;3
2021-02-22-10-22-20-891;1423;79;1428.56;318.749;3
2021-02-22-10-22-20-907;1423;79;1428.32;318.686;3
2021-02-22-10-22-20-924;1423;79;1428.08;318.626;3
2021-02-22-10-22-20-941;1423;79;1427.84;318.569;3
2021-02-22-10-22-20-958;1423;79;1427.6;318.442;3
2021-02-22-10-22-20-974;1423;79;1427.37;318.105;3
2021-02-22-10-22-20-991;1423;79;1427.13;317.509;3
2021-02-22-10-22-21-007;1423;79;1426.9;316.679;3
2021-02-22-10-22-21-025;1423;79;1426.67;315.64;3
2021-02-22-10-22-21-041;1423;79;1426.45;314.418;3
2021-02-22-10-22-21-057;1423;79;1426.23;313.035;3
2021-02-22-10-22-21-075;1423;79;1426.02;311.511;3
2021-02-22-10-22-21-091;1423;79;1425.81;309.868;3
2021-02-22-10-22-21-107;1423;79;1425.61;308.123;3
2021-02-22-10-22-21-124;1423;79;1425.41;306.295;3
2021-02-22-10-22-21-141;1423;79;1425.23;304.399;3
2021-02-22-10-22-21-157;1423;79;1425.05;302.449;3
2021-02-22-10-22-21-174;1423;79;1424.88;300.461;3
2021-02-22-10-22-21-191;1423;79;1424.71;298.447;3
2021-02-22-10-22-21-208;1423;79;1424.55;296.417;3
2021-02-22-10-22-21-225;1423;79;1424.41;294.384;3
2021-02-22-10-22-21-241;1423;79;1424.26;292.356;3
2021-02-22-10-22-21-258;1423;79;1424.13;290.342;3
2021-02-22-10-22-21-274;1423;79;1424;288.351;2
2021-02-22-10-22-21-292;1423;79;1423.88;286.388;2
2021-02-22-10-22-21-308;1423;79;1423.77;284.461;2
2021-02-22-10-22-21-325;1423;79;1423.66;282.575;2
2021-02-22-10-22-21-342;1423;79;1423.56;280.734;2
2021-02-22-10-22-21-358;1423;79;1423.47;278.943;2
2021-02-22-10-22-21-374;1423;79;1423.39;277.205;2
2021-02-22-10-22-21-392;1423;79;1423.31;275.524;2
2021-02-22-10-22-21-408;1423;79;1423.23;273.901;2
2021-02-22-10-22-21-425;1423;79;1423.17;272.338;2
2021-02-22-10-22-21-441;1423;79;1423.1;270.838;2
2021-02-22-10-22-21-458;1423;79;1423.05;269.401;2
2021-02-22-10-22-21-475;1423;79;1423;268.027;2
2021-02-22-10-22-21-491;1423;79;1422.95;266.717;2
2021-02-22-10-22-21-508;1423;79;1422.91;265.472;2
2021-02-22-10-22-21-525;1423;79;1422.87;264.29;2
2021-02-22-10-22-21-541;1423;79;1422.83;263.172;2
2021-02-22-10-22-21-558;1423;79;1422.8;262.116;2
2021-02-22-10-22-21-574;1423;79;1422.78;261.121;2
2021-02-22-10-22-21-591;1423;79;1422.76;260.187;2
2021-02-22-10-22-21-608;1423;79;1422.74;259.311;2
2021-02-22-10-22-21-625;1423;79;1422.72;258.493;2
2021-02-22-10-22-21-642;1423;79;1422.71;257.73;1
2021-02-22-10-22-21-658;1423;79;1422.69;257.022;1
2021-02-22-10-22-21-675;1423;79;1422.69;256.366;1
2021-02-22-10-22-21-691;1423;79;1422.68;255.76;1
2021-02-22-10-22-21-708;1423;79;1422.67;255.202;1
2021-02-22-10-22-21-721;1423;79;1422.67;254.691;1
2021-02-22-10-22-21-738;1423;79;1422.67;254.225;1
2021-02-22-10-22-21-755;1423;79;1422.67;253.801;1
